dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1023.251174,5370.239932,873.184436,564.972655,182.839047,0.000000,0.245597
0.020000,1034.242725,5373.013402,884.520457,568.629436,182.839047,-0.000000,0.248738
0.020000,1045.296326,5375.839563,895.929614,572.286217,182.839047,0.000000,0.251892
0.020000,1056.411720,5378.718993,907.411906,575.942998,182.839047,-0.000000,0.255061
0.020000,1067.588645,5381.652271,918.967333,579.599779,182.839047,0.000000,0.258243
0.020000,1078.826833,5384.639972,930.595897,583.256559,182.839047,0.000000,0.261440
0.020000,1090.126012,5387.682671,942.297596,586.913340,182.839047,-0.000000,0.264650
0.020000,1101.485907,5390.780940,954.072430,590.570121,182.839047,0.000000,0.267872
0.020000,1112.906235,5393.935349,965.920401,594.226902,182.839047,-0.000000,0.271108
0.020000,1124.386711,5397.146466,977.841507,597.883683,182.839047,0.000000,0.274356
0.020000,1135.927045,5400.414856,989.835748,601.540464,182.839047,0.000000,0.277617
0.020000,1147.526945,5403.741082,1001.903125,605.197245,182.839047,0.000000,0.280889
0.020000,1159.186112,5407.125704,1014.043638,608.854026,182.839047,0.000000,0.284173
0.020000,1170.904245,5410.569279,1026.257286,612.510807,182.839047,-0.000000,0.287468
0.020000,1182.681039,5414.072361,1038.544070,616.167588,182.839047,0.000000,0.290774
0.020000,1194.516187,5417.635502,1050.903990,619.824369,182.839047,0.000000,0.294091
0.020000,1206.409403,5421.259257,1063.337045,623.481150,182.839047,-0.000000,0.297417
0.020000,1218.360425,5424.944186,1075.843236,627.137931,182.839047,0.000000,0.300754
0.020000,1230.368864,5428.690809,1088.422562,630.794712,182.839047,-0.000000,0.304101
0.020000,1242.434398,5432.499661,1101.075024,634.451493,182.839047,0.000000,0.307457
0.020000,1254.556704,5436.371277,1113.800622,638.108274,182.839047,0.000000,0.310821
0.020000,1266.735528,5440.306207,1126.599355,641.765054,182.839047,0.000000,0.314195
0.020000,1278.970539,5444.304976,1139.471224,645.421835,182.839047,0.000000,0.317576
0.020000,1291.261341,5448.368082,1152.416228,649.078616,182.839047,-0.000000,0.320965
0.020000,1303.607615,5452.496047,1165.434369,652.735397,182.839047,0.000000,0.324362
0.020000,1316.009154,5456.689425,1178.525644,656.392178,182.839047,-0.000000,0.327765
0.020000,1328.465480,5460.948673,1191.690056,660.048959,182.839047,0.000000,0.331176
0.020000,1340.976302,5465.274310,1204.927603,663.705740,182.839047,0.000000,0.334592
