dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3358.235442,5865.791288,3503.642674,605.362456,-212.986363,21.828788,0.648789
0.020000,3367.811880,5873.059422,3515.664900,601.111319,-212.556867,21.474817,0.649631
0.020000,3377.314692,5880.284158,3527.602247,596.867339,-212.198999,17.893394,0.650455
0.020000,3386.744240,5887.465332,3539.454911,592.633197,-211.707101,24.594903,0.651261
0.020000,3396.100860,5894.602770,3551.223061,588.407514,-211.284157,21.147172,0.652051
0.020000,3405.384881,5901.696305,3562.906865,584.190218,-210.864766,20.969547,0.652823
0.020000,3414.596629,5908.745773,3574.506490,579.981240,-210.448945,20.791046,0.653579
0.020000,3423.736410,5915.751006,3586.022083,575.779666,-210.078672,18.513672,0.654318
0.020000,3432.804522,5922.711840,3597.453788,571.585214,-209.722588,17.804197,0.655041
0.020000,3441.801301,5929.628150,3608.801800,567.400619,-209.229772,24.640817,0.655749
